-18.13,0.494000000954,3.41293736099
-17.93,0.494000000959,3.41293736099
-17.73,0.494000000965,3.41293736099
-17.53,0.49400000097,3.41293736099
-17.33,0.494000000976,3.41293736099
-17.13,0.494000000981,3.41293736099
-16.93,0.494000000987,3.41293736099
-16.73,0.494000000993,3.41293736099
-16.53,0.494000000999,3.41293736099
-16.33,0.494000001005,3.41293736099
-16.13,0.494000001011,3.41293736099
-15.93,0.494000001018,3.41293736099
-15.73,0.494000001024,3.41293736099
-15.53,0.494000001031,3.41293736099
-15.33,0.494000001038,3.41293736099
-15.13,0.494000001046,3.41293736099
-14.93,0.494000001054,3.41293736099
-14.73,0.494000001062,3.41293736099
-14.53,0.49400000107,3.41293736099
-14.33,0.494000001079,3.41293736099
-14.13,0.494000001088,3.41293736099
-13.93,0.494000001098,3.41293736099
-13.73,0.494000001109,3.41293736099
-13.53,0.49400000112,3.41293736099
-13.33,0.494000001132,3.41293736099
-13.13,0.494000001145,3.41293736099
-12.93,0.494000001159,3.41293736099
-12.73,0.494000001174,3.41293736099
-12.53,0.494000001191,3.41293736099
-12.33,0.494000001209,3.41293736099
-12.13,0.494000001228,3.41293736099
-11.93,0.49400000125,3.41293736099
-11.73,0.494000001273,3.41293736099
-11.53,0.494000001299,3.41293736099
-11.33,0.494000001328,3.41293736099
-11.13,0.494000001359,3.41293736099
-10.93,0.494000001394,3.41293736099
-10.73,0.494000001434,3.41293736099
-10.53,0.494000001477,3.41293736099
-10.33,0.494000001526,3.41293736099
-10.13,0.49400000158,3.41293736099
-9.93,0.49400000164,3.41293736099
-9.73,0.494000001708,3.41293736099
-9.53,0.494000001784,3.41293736099
-9.33,0.494000001869,3.41293736099
-9.13,0.494000001964,3.41293736099
-8.93,0.49400000207,3.41293736099
-8.73,0.494000002188,3.41293736099
-8.53,0.494000002318,3.41293736099
-8.33,0.494000002461,3.41293736099
-8.13,0.494000002616,3.41293736099
-7.93,0.494000002781,3.41293736099
-7.73,0.494000002951,3.41293736099
-7.53,0.494000003116,3.41293736099
-7.33,0.494000003261,3.4129374332
-7.13,0.494000003357,3.4129375647
-6.93,0.494000003357,3.41293770453
-6.73,0.494000003184,3.41293785322
-6.53,0.49400000271,3.41293801134
-6.33,0.494000001728,3.41293817947
-6.13,0.493999999901,3.41293835827
-5.93,0.493999996682,3.41293854839
-5.73,0.493999991185,3.41293875056
-5.53,0.493999981975,3.41293896553
-5.33,0.493999966724,3.41293919412
